node_id,local_rank,rank,iteration,time_usec
4,53,309,0,16674388
4,54,310,0,13754202
4,55,311,0,13404403
4,56,312,0,16034229
4,57,313,0,12516075
4,58,314,0,13514752
4,59,315,0,17953194
4,60,316,0,18710380
4,61,317,0,12585848
4,62,318,0,12196653
4,63,319,0,17674566
5,0,320,0,13970185
5,1,321,0,13093297
5,2,322,0,18786028
5,3,323,0,19398716
5,4,324,0,16238979
5,5,325,0,12900950
5,6,326,0,19293079
5,7,327,0,19386421
5,8,328,0,15820479
5,9,329,0,20114211
5,10,330,0,19885879
5,11,331,0,19778728
5,12,332,0,17975006
5,13,333,0,19159746
5,14,334,0,19505490
5,15,335,0,12513282
5,16,336,0,15523111
5,17,337,0,15550024
5,18,338,0,14663191
5,19,339,0,15669760
5,20,340,0,14118868
5,21,341,0,19205756
5,22,342,0,18078811
5,23,343,0,13216556
5,24,344,0,13794749
5,25,345,0,18444192
5,26,346,0,19216443
5,27,347,0,12538443
5,28,348,0,12609671
5,29,349,0,18873694
5,30,350,0,18635230
5,31,351,0,15546419
5,32,352,0,13866038
5,33,353,0,17887087
5,34,354,0,18207294
5,35,355,0,12620214
5,36,356,0,12489953
5,37,357,0,15294325
5,38,358,0,18562917
5,39,359,0,15080468
5,40,360,0,20199916
5,41,361,0,18683083
5,42,362,0,20574662
5,43,363,0,13085552
5,44,364,0,19077014
5,45,365,0,19660085
5,46,366,0,19130677
5,47,367,0,16362642
5,48,368,0,15495882
5,49,369,0,19082879
5,50,370,0,19655524
5,51,371,0,13782898
5,52,372,0,18844608
5,53,373,0,17203435
5,54,374,0,14615806
5,55,375,0,18751467
5,56,376,0,13690539
5,57,377,0,18169205
5,58,378,0,17825389
5,59,379,0,12313808
5,60,380,0,13391950
5,61,381,0,18925637
5,62,382,0,18545071
5,63,383,0,19426332
6,0,384,0,20993816
6,1,385,0,13017682
6,2,386,0,20012865
6,3,387,0,18665345
6,4,388,0,17010171
6,5,389,0,14124860
6,6,390,0,18694984
6,7,391,0,18148914
6,8,392,0,18708441
6,9,393,0,13462484
6,10,394,0,12913534
6,11,395,0,16897252
6,12,396,0,18912228
6,13,397,0,12938743
6,14,398,0,12782523
6,15,399,0,17792902
6,16,400,0,15070617
6,17,401,0,17809512
6,18,402,0,15685034
6,19,403,0,12195743
6,20,404,0,18860413
6,21,405,0,14277302
6,22,406,0,14293830
6,23,407,0,15329431
6,24,408,0,18974641
6,25,409,0,14788027
6,26,410,0,13186782
6,27,411,0,14195879
6,28,412,0,13038838
6,29,413,0,12824010
6,30,414,0,18483119
6,31,415,0,16810629
6,32,416,0,13112821
6,33,417,0,14848801
6,34,418,0,19138830
6,35,419,0,15263295
6,36,420,0,17680414
6,37,421,0,14985881
6,38,422,0,14241041
6,39,423,0,16130389
6,40,424,0,19179438
6,41,425,0,12967037
6,42,426,0,14716887
6,43,427,0,17576769
6,44,428,0,18257211
6,45,429,0,12681040
6,46,430,0,16475223
6,47,431,0,17879832
6,48,432,0,14297471
6,49,433,0,13868201
6,50,434,0,16907041
6,51,435,0,15897964
6,52,436,0,19360156
6,53,437,0,19526413
6,54,438,0,13840972
6,55,439,0,19167274
6,56,440,0,18092376
6,57,441,0,12225261
6,58,442,0,13126056
6,59,443,0,17760450
6,60,444,0,16561744
6,61,445,0,12483223
6,62,446,0,18564479
6,63,447,0,18188062
7,0,448,0,19038798
7,1,449,0,19482076
7,2,450,0,13371869
7,3,451,0,18286741
7,4,452,0,18198911
7,5,453,0,18496453
7,6,454,0,18061175
7,7,455,0,13954463
7,8,456,0,18815584
7,9,457,0,14616243
7,10,458,0,12997405
7,11,459,0,16632321
7,12,460,0,17180209
7,13,461,0,12925026
7,14,462,0,13196110
7,15,463,0,18517731
7,16,464,0,13304924
7,17,465,0,18877093
7,18,466,0,18541394
7,19,467,0,12275408
7,20,468,0,19891515
7,21,469,0,13146666
7,22,470,0,16448661
7,23,471,0,19280913
7,24,472,0,20250936
7,25,473,0,13586795
7,26,474,0,13588529
7,27,475,0,15199237
7,28,476,0,18119229
7,29,477,0,12374820
7,30,478,0,19728179
7,31,479,0,18386186
7,32,480,0,19784253
7,33,481,0,17376699
7,34,482,0,15193257
7,35,483,0,12971096
7,36,484,0,17933464
7,37,485,0,18612772
7,38,486,0,12600803
7,39,487,0,12715084
7,40,488,0,19448454
7,41,489,0,13643566
7,42,490,0,14926406
7,43,491,0,18009927
7,44,492,0,16763867
7,45,493,0,20008126
7,46,494,0,14744686
7,47,495,0,20163350
7,48,496,0,15297509
7,49,497,0,15178762
7,50,498,0,17454999
7,51,499,0,16475783
7,52,500,0,18443961
7,53,501,0,13376690
7,54,502,0,13259270
7,55,503,0,18885925
7,56,504,0,18794141
7,57,505,0,20644834
7,58,506,0,12400266
7,59,507,0,19628146
7,60,508,0,19373223
7,61,509,0,18642280
7,62,510,0,14128665
7,63,511,0,12980637
8,0,512,0,16815372
8,1,513,0,14331045
8,2,514,0,16398218
8,3,515,0,17014894
8,4,516,0,16678231
8,5,517,0,12895513
8,6,518,0,18919516
8,7,519,0,18529721
8,8,520,0,14251292
8,9,521,0,13375722
8,10,522,0,17453186
8,11,523,0,17973699
8,12,524,0,17956745
8,13,525,0,13179434
8,14,526,0,12593423
8,15,527,0,17143764
8,16,528,0,14544584
8,17,529,0,18480658
8,18,530,0,13998611
8,19,531,0,12172395
8,20,532,0,17779180
8,21,533,0,13624701
8,22,534,0,13639560
8,23,535,0,19206220
8,24,536,0,18520795
8,25,537,0,13507947
8,26,538,0,12761721
8,27,539,0,15925714
8,28,540,0,18071822
8,29,541,0,12652802
8,30,542,0,14225863
8,31,543,0,18335193
8,32,544,0,12858918
8,33,545,0,12956693
8,34,546,0,18492299
8,35,547,0,18951191
8,36,548,0,17535532
8,37,549,0,14124410
8,38,550,0,12521978
8,39,551,0,18834943
8,40,552,0,18313933
8,41,553,0,14990704
8,42,554,0,13076548
8,43,555,0,17889241
8,44,556,0,13307695
8,45,557,0,12731424
8,46,558,0,16418380
8,47,559,0,18046728
8,48,560,0,13860748
8,49,561,0,14653805
8,50,562,0,17612406
8,51,563,0,18799619
8,52,564,0,16544553
8,53,565,0,18384329
8,54,566,0,13585601
8,55,567,0,13604116
8,56,568,0,13602300
8,57,569,0,13192564
8,58,570,0,17480894
8,59,571,0,16661805
8,60,572,0,18338594
8,61,573,0,12778494
8,62,574,0,12534823
8,63,575,0,18000782
9,0,576,0,14625877
9,1,577,0,19771362
9,2,578,0,18869858
9,3,579,0,13687479
9,4,580,0,13356864
9,5,581,0,15999378
9,6,582,0,18809135
9,7,583,0,14319066
9,8,584,0,14231007
9,9,585,0,17797221
9,10,586,0,19003503
9,11,587,0,14709364
9,12,588,0,14083273
9,13,589,0,17779855
9,14,590,0,18450919
9,15,591,0,14099562
9,16,592,0,12684080
9,17,593,0,18940168
9,18,594,0,18815393
9,19,595,0,12395788
9,20,596,0,17227246
9,21,597,0,14467993
9,22,598,0,18432460
9,23,599,0,18377569
9,24,600,0,19576067
9,25,601,0,15005678
9,26,602,0,13670640
9,27,603,0,14337777
9,28,604,0,12920354
9,29,605,0,15459483
9,30,606,0,19352150
9,31,607,0,16663470
9,32,608,0,12767089
9,33,609,0,12688045
9,34,610,0,18578332
9,35,611,0,18617529
9,36,612,0,18282250
9,37,613,0,17894425
9,38,614,0,19389028
9,39,615,0,13299847
9,40,616,0,13467606
9,41,617,0,18608532
9,42,618,0,19528137
9,43,619,0,13569755
9,44,620,0,16084571
9,45,621,0,19539829
9,46,622,0,16516151
9,47,623,0,15019374
9,48,624,0,14183948
9,49,625,0,14269211
9,50,626,0,18249483
9,51,627,0,18668561
9,52,628,0,19830368
9,53,629,0,20141473
9,54,630,0,18335129
9,55,631,0,20191466
9,56,632,0,14157168
9,57,633,0,12268102
9,58,634,0,18986565
9,59,635,0,18265053
9,60,636,0,13020941
9,61,637,0,17747764
9,62,638,0,17976916
9,63,639,0,14930835
10,0,640,0,13714497
10,1,641,0,14782297
10,2,642,0,18977505
10,3,643,0,19561587
10,4,644,0,18748545
10,5,645,0,20479665
10,6,646,0,13741904
10,7,647,0,20527729
10,8,648,0,17370652
10,9,649,0,14806838
10,10,650,0,18961650
10,11,651,0,16343151
10,12,652,0,16938636
10,13,653,0,13401786
10,14,654,0,13669746
10,15,655,0,18581369
10,16,656,0,14664320
10,17,657,0,16997138
10,18,658,0,14143266
10,19,659,0,18486939
10,20,660,0,19911334
10,21,661,0,13585432
10,22,662,0,16493538
10,23,663,0,17330733
10,24,664,0,18966415
10,25,665,0,15861337
10,26,666,0,12702933
10,27,667,0,15715471
10,28,668,0,18327792
10,29,669,0,12782437
10,30,670,0,13682420
10,31,671,0,18709950
10,32,672,0,19191697
10,33,673,0,16292983
10,34,674,0,14088223
10,35,675,0,19972729
10,36,676,0,15799171
10,37,677,0,13513834
10,38,678,0,15422324
10,39,679,0,17287355
10,40,680,0,18883115
10,41,681,0,13364907
10,42,682,0,13117438
10,43,683,0,18860914
10,44,684,0,13496996
10,45,685,0,13185975
10,46,686,0,17811477
10,47,687,0,18158864
10,48,688,0,19227825
10,49,689,0,16746980
10,50,690,0,18819151
10,51,691,0,17862565
10,52,692,0,19269968
10,53,693,0,15515448
10,54,694,0,13636937
10,55,695,0,18803206
10,56,696,0,18371872
10,57,697,0,15898383
10,58,698,0,12570347
10,59,699,0,17780277
10,60,700,0,13946093
10,61,701,0,12979923
10,62,702,0,17041825
10,63,703,0,18378148
11,0,704,0,12721680
11,1,705,0,19437190
11,2,706,0,18595502
11,3,707,0,14913502
11,4,708,0,13170552
11,5,709,0,15294225
11,6,710,0,18927848
11,7,711,0,18765566
11,8,712,0,15530934
11,9,713,0,18817293
11,10,714,0,15317884
11,11,715,0,12724043
11,12,716,0,14708009
11,13,717,0,13424389
11,14,718,0,16939819
11,15,719,0,18808926
11,16,720,0,13818957
11,17,721,0,18519366
11,18,722,0,16652415
11,19,723,0,12099586
11,20,724,0,13272793
11,21,725,0,13235985
11,22,726,0,18791033
11,23,727,0,18946062
11,24,728,0,14928826
11,25,729,0,17166013
11,26,730,0,17863797
11,27,731,0,15061858
11,28,732,0,13080560
11,29,733,0,12598986
11,30,734,0,18957156
11,31,735,0,18420498
11,32,736,0,12701226
11,33,737,0,18657226
11,34,738,0,18206008
11,35,739,0,12545177
11,36,740,0,12579842
11,37,741,0,19019784
11,38,742,0,18325239
11,39,743,0,13050773
11,40,744,0,13182729
11,41,745,0,17105820
11,42,746,0,18501320
11,43,747,0,13402770
11,44,748,0,13093311
11,45,749,0,13147809
11,46,750,0,17863690
11,47,751,0,18823590
11,48,752,0,14586474
11,49,753,0,19718571
11,50,754,0,18829911
11,51,755,0,16676819
11,52,756,0,18852845
11,53,757,0,18298447
11,54,758,0,17822404
11,55,759,0,14044318
11,56,760,0,12798627
11,57,761,0,13394627
11,58,762,0,17786293
11,59,763,0,17700725
11,60,764,0,13269766
11,61,765,0,17805712
11,62,766,0,18126116
11,63,767,0,13742356
12,0,768,0,18813723
12,1,769,0,18953341
12,2,770,0,18238760
12,3,771,0,13941759
12,4,772,0,15588040
12,5,773,0,13065127
12,6,774,0,19342342
12,7,775,0,19106038
12,8,776,0,19580019
12,9,777,0,13392067
12,10,778,0,20378725
12,11,779,0,17351480
12,12,780,0,18411580
12,13,781,0,12673600
12,14,782,0,12406004
12,15,783,0,18563853
12,16,784,0,12826436
12,17,785,0,18546263
12,18,786,0,18690648
12,19,787,0,12058440
12,20,788,0,13364630
12,21,789,0,16646209
12,22,790,0,18485495
12,23,791,0,14554475
12,24,792,0,19027312
12,25,793,0,14044968
12,26,794,0,12942882
12,27,795,0,14842732
12,28,796,0,13350392
12,29,797,0,13885778
12,30,798,0,18697483
12,31,799,0,17400092
12,32,800,0,12257370
12,33,801,0,12686860
12,34,802,0,18929885
12,35,803,0,18490902
12,36,804,0,17983647
12,37,805,0,13207719
12,38,806,0,13040422
12,39,807,0,17584570
12,40,808,0,19533176
12,41,809,0,18612403
12,42,810,0,15043719
12,43,811,0,13216335
12,44,812,0,17141740
12,45,813,0,12949148
12,46,814,0,15737914
12,47,815,0,17289274
12,48,816,0,17603131
12,49,817,0,16873719
12,50,818,0,15059460
12,51,819,0,19319921
12,52,820,0,19372732
12,53,821,0,19357203
12,54,822,0,20165420
12,55,823,0,18681125
12,56,824,0,13113460
12,57,825,0,12597003
12,58,826,0,18727699
12,59,827,0,17422163
12,60,828,0,18396072
12,61,829,0,18236827
12,62,830,0,13915631
12,63,831,0,13334630
13,0,832,0,12793346
13,1,833,0,19482833
13,2,834,0,18847504
13,3,835,0,14844289
13,4,836,0,15286920
13,5,837,0,13652568
13,6,838,0,16451719
13,7,839,0,18890838
13,8,840,0,12629180
13,9,841,0,18170342
13,10,842,0,18963411
13,11,843,0,12596810
13,12,844,0,18466782
13,13,845,0,18616757
13,14,846,0,12974914
13,15,847,0,12815712
13,16,848,0,14497606
13,17,849,0,18519858
13,18,850,0,15022492
13,19,851,0,12910810
13,20,852,0,20329598
13,21,853,0,13165930
13,22,854,0,18459986
13,23,855,0,17432572
13,24,856,0,19572334
13,25,857,0,18945612
13,26,858,0,15049326
13,27,859,0,12893904
13,28,860,0,18904365
13,29,861,0,13414324
13,30,862,0,19931237
13,31,863,0,16451079
13,32,864,0,18207862
13,33,865,0,14430064
13,34,866,0,13687017
13,35,867,0,15580630
13,36,868,0,18088311
13,37,869,0,17354496
13,38,870,0,18848323
13,39,871,0,12332252
13,40,872,0,18786212
13,41,873,0,14212115
13,42,874,0,13783924
13,43,875,0,16776809
13,44,876,0,17225764
13,45,877,0,18369882
13,46,878,0,15609434
13,47,879,0,13390859
13,48,880,0,19163809
13,49,881,0,18538138
13,50,882,0,15327764
13,51,883,0,12661454
13,52,884,0,17243357
13,53,885,0,18914175
13,54,886,0,13689890
13,55,887,0,14214918
13,56,888,0,18501304
13,57,889,0,18099348
13,58,890,0,12815534
13,59,891,0,13509551
13,60,892,0,18895166
13,61,893,0,18904509
13,62,894,0,12380119
13,63,895,0,13058735
14,0,896,0,15496493
14,1,897,0,19059684
14,2,898,0,19492031
14,3,899,0,17011913
14,4,900,0,14047861
14,5,901,0,13506722
14,6,902,0,18357909
14,7,903,0,19527188
14,8,904,0,13965439
14,9,905,0,14164818
14,10,906,0,19332116
14,11,907,0,18100664
14,12,908,0,15153254
14,13,909,0,13957618
14,14,910,0,16144043
14,15,911,0,18143075
14,16,912,0,18504878
14,17,913,0,18604336
14,18,914,0,14095951
14,19,915,0,12572897
14,20,916,0,13210896
14,21,917,0,14573958
14,22,918,0,18964560
14,23,919,0,18266664
14,24,920,0,14931729
14,25,921,0,13366708
14,26,922,0,18788946
14,27,923,0,16376869
14,28,924,0,18548706
14,29,925,0,13202586
14,30,926,0,20533268
14,31,927,0,18273772
14,32,928,0,20650977
14,33,929,0,13323496
14,34,930,0,20828515
14,35,931,0,18759273
14,36,932,0,15846883
14,37,933,0,18809963
14,38,934,0,15232230
14,39,935,0,12435962
14,40,936,0,18408374
14,41,937,0,14720407
14,42,938,0,15838566
14,43,939,0,15525794
14,44,940,0,13645005
14,45,941,0,14398041
14,46,942,0,19040990
14,47,943,0,18272402
14,48,944,0,14812988
14,49,945,0,19099905
14,50,946,0,17887671
14,51,947,0,17141962
14,52,948,0,19280221
14,53,949,0,18776457
14,54,950,0,13544383
14,55,951,0,15546010
14,56,952,0,13317262
14,57,953,0,13000999
14,58,954,0,17820180
14,59,955,0,18481619
14,60,956,0,13163393
14,61,957,0,12706367
14,62,958,0,18902038
14,63,959,0,18340262
15,0,960,0,12669069
15,1,961,0,20529613
15,2,962,0,18672381
15,3,963,0,16931542
15,4,964,0,14119208
15,5,965,0,19972965
15,6,966,0,19058218
15,7,967,0,19888258
15,8,968,0,12667857
15,9,969,0,17875731
15,10,970,0,18159930
15,11,971,0,13859757
15,12,972,0,17119042
15,13,973,0,18676733
15,14,974,0,14015978
15,15,975,0,14005406
15,16,976,0,13644573
15,17,977,0,18770983
15,18,978,0,18243572
15,19,979,0,12609414
15,20,980,0,13310409
15,21,981,0,15296080
15,22,982,0,18948449
15,23,983,0,17217232
15,24,984,0,18612870
15,25,985,0,18171473
15,26,986,0,13734127
15,27,987,0,14314673
15,28,988,0,12907855
15,29,989,0,12970820
15,30,990,0,18565871
15,31,991,0,18397665
15,32,992,0,12510137
15,33,993,0,18922270
15,34,994,0,18143266
15,35,995,0,12863354
15,36,996,0,14699181
15,37,997,0,18844695
15,38,998,0,16848837
15,39,999,0,12287296
15,40,1000,0,18404278
15,41,1001,0,17929710
15,42,1002,0,18508526
15,43,1003,0,14460623
15,44,1004,0,13150277
15,45,1005,0,18892200
15,46,1006,0,17053565
15,47,1007,0,12742717
15,48,1008,0,15827184
15,49,1009,0,19213764
15,50,1010,0,14921602
15,51,1011,0,14519626
15,52,1012,0,18207238
15,53,1013,0,20194855
15,54,1014,0,14343774
15,55,1015,0,18015122
15,56,1016,0,14964351
15,57,1017,0,13380189
15,58,1018,0,14763798
15,59,1019,0,17781123
15,60,1020,0,12686041
15,61,1021,0,13138483
15,62,1022,0,18324484
15,63,1023,0,18738875
0,0,0,1,13691674
0,1,1,1,19090758
0,2,2,1,16626312
0,3,3,1,16236037
0,4,4,1,18617030
0,5,5,1,18983637
0,6,6,1,12971711
0,7,7,1,13487193
0,8,8,1,14044882
0,9,9,1,15142708
0,10,10,1,16787133
0,11,11,1,14809766
0,12,12,1,13802089
0,13,13,1,17608966
0,14,14,1,16374663
0,15,15,1,13290230
0,16,16,1,13478829
0,17,17,1,18398499
0,18,18,1,18722739
0,19,19,1,13156900
0,20,20,1,18520876
0,21,21,1,19207151
0,22,22,1,13159673
0,23,23,1,13259782
0,24,24,1,19506256
0,25,25,1,18540081
0,26,26,1,19352445
0,27,27,1,13243068
0,28,28,1,18925048
0,29,29,1,18673298
0,30,30,1,15975138
0,31,31,1,13645423
0,32,32,1,18029780
0,33,33,1,12341750
0,34,34,1,13437684
0,35,35,1,18300846
0,36,36,1,18348394
0,37,37,1,12460751
0,38,38,1,12996845
0,39,39,1,16767197
0,40,40,1,18519454
0,41,41,1,17646263
0,42,42,1,13076539
0,43,43,1,13460045
0,44,44,1,16885679
0,45,45,1,12740631
0,46,46,1,13282674
0,47,47,1,18620682
0,48,48,1,19523738
0,49,49,1,13051403
0,50,50,1,13390903
0,51,51,1,18988669
0,52,52,1,13266549
0,53,53,1,15971832
0,54,54,1,19142410
0,55,55,1,16973530
0,56,56,1,12586774
0,57,57,1,12684406
0,58,58,1,18474480
0,59,59,1,18267197
0,60,60,1,18216582
0,61,61,1,12716455
0,62,62,1,11867586
0,63,63,1,18947190
1,0,64,1,17393629
1,1,65,1,18424873
1,2,66,1,19525840
1,3,67,1,14856064
1,4,68,1,14122672
1,5,69,1,14650850
1,6,70,1,18249451
1,7,71,1,18069375
1,8,72,1,12699080
1,9,73,1,17752814
1,10,74,1,17893947
1,11,75,1,13368633
1,12,76,1,13251824
1,13,77,1,18721618
1,14,78,1,17165089
1,15,79,1,13270247
1,16,80,1,13464549
1,17,81,1,18374361
1,18,82,1,18585028
1,19,83,1,14889746
1,20,84,1,20211532
1,21,85,1,19212894
1,22,86,1,15417019
1,23,87,1,13186045
1,24,88,1,12412480
1,25,89,1,18703819
1,26,90,1,18735624
1,27,91,1,13137314
1,28,92,1,19178273
1,29,93,1,19084074
1,30,94,1,13525409
1,31,95,1,14395407
1,32,96,1,20071831
1,33,97,1,18980231
1,34,98,1,20239672
1,35,99,1,12775850
1,36,100,1,18595107
1,37,101,1,18475224
1,38,102,1,12582184
1,39,103,1,13417048
1,40,104,1,18446499
1,41,105,1,18633449
1,42,106,1,14970902
1,43,107,1,12730662
1,44,108,1,19418021
1,45,109,1,17926844
1,46,110,1,19535602
1,47,111,1,13658016
1,48,112,1,13717518
1,49,113,1,19567749
1,50,114,1,19034719
1,51,115,1,13486818
1,52,116,1,14959062
1,53,117,1,17426554
1,54,118,1,14446868
1,55,119,1,17043230
1,56,120,1,12507907
1,57,121,1,18953150
1,58,122,1,18459767
1,59,123,1,12533161
1,60,124,1,15221329
1,61,125,1,12637608
1,62,126,1,13546452
1,63,127,1,19145054
2,0,128,1,14292387
2,1,129,1,18411580
2,2,130,1,16046112
2,3,131,1,14129071
2,4,132,1,15415995
2,5,133,1,14110102
2,6,134,1,18219500
2,7,135,1,18109009
2,8,136,1,13151174
